player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0029664,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-0.4884473676793277,0,0.0,0.043478260869565216,0.06091370558375635,0.10785698521297726,0.0,0.0,0.0,1,0.041666666666666664,0.059113300492610835,0.0,0.10979064039408867,0.0,,0.0,0.0,,,0.0,0.0
00-0029692,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,-3.9344075334374793,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0029701,2022,REG,212,325,2536.0,14,6.0,33.0,238.0,2,1,2532.0,1179.0,116.0,19.717154413364575,1,12.503220433837251,1.1159025550601402,34,98.0,2,1.0,1.0,12.0,-3.553960902703693,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,165.24,165.24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18625307153001644
00-0029892,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,26.0,1,0.0,0.0,5.0,1.9088444688240997,0,19,23,200.0,1,0.0,0.0,63.0,149.0,9.0,6.573157199949492,0,30.35105401844532,0.7142198111891314,0.2695184580902472,1.2599926374468702,0.0,34.6,53.6,13,0.05609756097560976,0.022710886806056235,0.08637681159420289,0.10231505090825962,0.06474587245063128,0.043478260869565216,0.06,0.057803468208092484,0.05411206666009825,0.06049235013441807,0.4878048780487805,0.046272316033012184
00-0030035,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.13352352380752563,0,70,107,716.0,6,0.0,0.0,1036.0,152.0,45.0,11.078383340258071,1,12.246581013855955,2.916166059595195,3.901759757137019,7.105480919388706,0.0,110.0,180.0,17,0.15922619047619047,0.206580259222333,0.07186761229314421,0.4041034930921521,0.14860938148609382,0.2,0.18442622950819673,0.18613138686131386,0.17430469074304691,0.15888750518887507,1.0654761904761905,0.10787357217341276
00-0030061,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,69,406.0,4,0.0,0.0,548.0,130.0,24.0,6.274928354410032,2,9.016132912097985,1.7866616809780478,2.1494930264442393,4.184637639978039,0.0,68.6,115.60000000000001,10,0.17206982543640897,0.21101270696958027,0.10375099760574621,0.42691490373027763,0.16790736145574855,0.3076923076923077,0.19834710743801653,0.208955223880597,0.23779983457402815,0.19586435070306038,1.0124688279301746,0.1279298820300569
00-0030068,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,5.0,0,0.0,0.0,0.0,-0.5099560699309222,0,27,42,387.0,4,0.0,0.0,442.0,114.0,18.0,20.900176979249792,0,12.97574471929477,1.2211555213480758,1.6768430957394584,3.005523449039735,0.0,63.2,90.2,12,0.09905660377358491,0.14472822527832352,0.09283387622149837,0.26436748588303616,0.12801852464439298,0.2,0.12080536912751678,0.1301775147928994,0.16400926232219648,0.1424148197155144,0.9127358490566038,0.08685436967992913
00-0030074,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-5.991489895153791,0,0.0,0.025,0.0024154589371980675,0.03919082125603865,0.0,0.0,0.0,1,0.023255813953488372,0.002331002331002331,0.0,0.03674852279503442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030108,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,26.0,0,0.0,0.0,53.0,9.0,1.0,-7.944319605303463,0,2.125,0.43781133898780955,0.35632367084958466,0.9061435780764235,0.0,2.6,6.6,7,0.0547945205479452,0.03899926416482708,0.0200445434298441,0.11339119215377946,0.02634245187436677,0.0,0.023809523809523808,0.02040816326530612,0.013171225937183385,0.021073961499493418,0.1780821917808219,0.015946651203247317
00-0030279,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,1.0,0.5883960318751633,0,66,89,752.0,4,1.0,1.0,770.0,257.0,38.0,27.14227377292331,0,11.911827758181975,2.331495921080699,2.967587907030431,5.57455541654235,0.0,98.0,164.0,10,0.2181372549019608,0.2891475779196395,0.16742671009771987,0.5585239446886527,0.2581531067627875,0.23529411764705882,0.26573426573426573,0.2625,0.24672361220492317,0.2535813089396418,1.8431372549019607,0.16453969018380288
